"No.","Time","Source","Destination","Protocol","Length","Info"
"28","7.051469","2404:6800:4002:81d::2003","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","QUIC","86","Protected Payload (KP0)"
"29","7.051469","2404:6800:4002:81d::2003","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","QUIC","84","Protected Payload (KP0)"
"30","7.051949","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","2404:6800:4002:81d::2003","QUIC","93","Protected Payload (KP0), DCID=e9caa99b4397d7a5"
"31","7.054917","2404:6800:4002:81d::2003","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","QUIC","1292","Initial, SCID=e9caa99b4397d7a5, PKN: 10, ACK, CRYPTO"
"32","7.066168","2404:6800:4002:81d::2003","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","QUIC","182","Protected Payload (KP0)"
"33","7.066852","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","2404:6800:4002:81d::2003","QUIC","95","Protected Payload (KP0), DCID=e9caa99b4397d7a5"
"34","7.072055","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","2404:6800:4002:803::2003","TCP","75","64129  >  443 [ACK] Seq=1 Ack=1 Win=253 Len=1"
"35","7.109717","2404:6800:4002:803::2003","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","TCP","86","443  >  64129 [ACK] Seq=1 Ack=2 Win=563 Len=0 SLE=1 SRE=2"
"36","7.122430","2404:6800:4002:81d::2003","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","QUIC","590","Protected Payload (KP0)"
"37","7.122909","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","2404:6800:4002:81d::2003","QUIC","99","Protected Payload (KP0), DCID=e9caa99b4397d7a5"
"38","7.170182","2404:6800:4002:81d::2003","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","QUIC","85","Protected Payload (KP0)"
"39","11.861179","fe80::aab0:4b19:723e:4578","ff02::1:2","DHCPv6","120","Information-request XID: 0xff63a9 CID: 000100012c9f81cfe89c2581e1a5 "
"40","12.033334","CloudNetwork_e8:44:9b","AzureWaveTec_b2:79:a7","ARP","42","Who has 192.168.31.102? Tell 192.168.31.1"
"41","12.033367","AzureWaveTec_b2:79:a7","CloudNetwork_e8:44:9b","ARP","42","192.168.31.102 is at 10:68:38:b2:79:a7"
"42","12.739859","fe80::16ac:60ff:fee8:449b","ff02::1","ICMPv6","150","Router Advertisement from 14:ac:60:e8:44:9b"
"43","15.345908","2606:4700:90c1:d8b7:9aef:47b:ccf5:ac50","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","TLSv1.2","98","Application Data"
"44","15.346278","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","2606:4700:90c1:d8b7:9aef:47b:ccf5:ac50","TLSv1.2","102","Application Data"
"45","15.364172","2606:4700:90c1:d8b7:9aef:47b:ccf5:ac50","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","TCP","74","443  >  51276 [ACK] Seq=25 Ack=29 Win=17 Len=0"
"46","20.483975","fe80::16ac:60ff:fee8:449b","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","ICMPv6","86","Neighbor Solicitation for 2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63 from 14:ac:60:e8:44:9b"
"47","20.484051","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","fe80::16ac:60ff:fee8:449b","ICMPv6","86","Neighbor Advertisement 2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63 (sol, ovr) is at 10:68:38:b2:79:a7"
"48","21.619394","fe80::a089:a3ff:fe98:95bc","ff02::fb","MDNS","155","Standard query 0x0048 PTR _googlecast._tcp.local, ""QM"" question PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _233637DE._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question"
"49","21.620813","192.168.31.204","224.0.0.251","MDNS","135","Standard query 0x0048 PTR _googlecast._tcp.local, ""QM"" question PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _233637DE._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question"
"50","25.491512","fe80::16ac:60ff:fee8:449b","ff02::16","ICMPv6","170","Multicast Listener Report Message v2"
"51","26.021879","fe80::16ac:60ff:fee8:449b","ff02::16","ICMPv6","170","Multicast Listener Report Message v2"
"52","28.682741","192.168.31.204","239.255.255.250","SSDP","167","M-SEARCH * HTTP/1.1 "
"53","34.786215","fe80::16ac:60ff:fee8:449b","ff02::1","ICMPv6","150","Router Advertisement from 14:ac:60:e8:44:9b"
"54","35.347145","2606:4700:90c1:d8b7:9aef:47b:ccf5:ac50","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","TLSv1.2","98","Application Data"
"55","35.347531","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","2606:4700:90c1:d8b7:9aef:47b:ccf5:ac50","TLSv1.2","102","Application Data"
"56","35.367380","2606:4700:90c1:d8b7:9aef:47b:ccf5:ac50","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","TCP","74","443  >  51276 [ACK] Seq=49 Ack=57 Win=17 Len=0"
"57","37.865057","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","2603:1063:27:2::14","TCP","86","52131  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"58","37.893086","2603:1063:27:2::14","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","TCP","86","443  >  52131 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1282 WS=256 SACK_PERM"
"59","37.893189","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","2603:1063:27:2::14","TCP","74","52131  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0"
"60","37.894931","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","2603:1063:27:2::14","TLSv1.3","971","Client Hello (SNI=ecs.office.com)"
"61","37.930222","2603:1063:27:2::14","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","TCP","74","443  >  52131 [ACK] Seq=1 Ack=898 Win=4193792 Len=0"
"62","37.930222","2603:1063:27:2::14","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","TLSv1.3","362","Server Hello, Change Cipher Spec, Application Data"
"63","37.930291","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","2603:1063:27:2::14","TCP","74","52131  >  443 [ACK] Seq=898 Ack=289 Win=261632 Len=0"
"64","37.931421","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","2603:1063:27:2::14","TLSv1.3","154","Change Cipher Spec, Application Data"
"65","37.931545","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","2603:1063:27:2::14","TLSv1.3","708","Application Data"
"66","37.956229","2603:1063:27:2::14","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","TCP","74","443  >  52131 [ACK] Seq=289 Ack=1612 Win=4194560 Len=0"
"67","38.175871","2603:1063:27:2::14","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","TLSv1.3","942","Application Data"
"68","38.175980","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","2603:1063:27:2::14","TCP","74","52131  >  443 [ACK] Seq=1612 Ack=1157 Win=260864 Len=0"
"69","41.639347","fe80::a089:a3ff:fe98:95bc","ff02::fb","MDNS","155","Standard query 0x0049 PTR _googlecast._tcp.local, ""QM"" question PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _233637DE._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question"
"70","41.640986","192.168.31.204","224.0.0.251","MDNS","135","Standard query 0x0049 PTR _googlecast._tcp.local, ""QM"" question PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _233637DE._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question"
"71","45.112076","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","2404:6800:4003:c03::bc","TCP","75","[TCP Keep-Alive] 52130  >  5228 [ACK] Seq=1 Ack=1 Win=253 Len=1"
"72","45.256615","2404:6800:4003:c03::bc","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","TCP","86","[TCP Keep-Alive ACK] 5228  >  52130 [ACK] Seq=1 Ack=2 Win=1045 Len=0 SLE=1 SRE=2"
"73","46.183623","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","2603:1063:27:2::14","TLSv1.3","708","Application Data"
"74","46.214005","2603:1063:27:2::14","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","TCP","74","443  >  52131 [ACK] Seq=1157 Ack=2246 Win=4194048 Len=0"
"75","46.442042","2603:1063:27:2::14","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","TLSv1.3","942","Application Data"
"76","46.442142","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","2603:1063:27:2::14","TCP","74","52131  >  443 [ACK] Seq=2246 Ack=2025 Win=262144 Len=0"
"77","52.114427","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","2404:6800:4002:803::2003","TCP","75","[TCP Keep-Alive] 64129  >  443 [ACK] Seq=1 Ack=1 Win=253 Len=1"
"78","52.150467","2404:6800:4002:803::2003","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","TCP","86","[TCP Keep-Alive ACK] 443  >  64129 [ACK] Seq=1 Ack=2 Win=563 Len=0 SLE=1 SRE=2"
"79","55.353268","2606:4700:90c1:d8b7:9aef:47b:ccf5:ac50","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","TLSv1.2","98","Application Data"
"80","55.353614","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","2606:4700:90c1:d8b7:9aef:47b:ccf5:ac50","TLSv1.2","102","Application Data"
"81","55.376791","2606:4700:90c1:d8b7:9aef:47b:ccf5:ac50","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","TCP","74","443  >  51276 [ACK] Seq=73 Ack=85 Win=17 Len=0"
"82","55.508420","fe80::16ac:60ff:fee8:449b","ff02::16","ICMPv6","170","Multicast Listener Report Message v2"
"83","55.768557","192.168.31.102","224.0.0.251","MDNS","270","Standard query response 0x0000 PTR M-Kay._dosvc._tcp.local SRV 0 0 7680 M-Kay.local TXT"
"84","55.769180","fe80::aab0:4b19:723e:4578","ff02::fb","MDNS","290","Standard query response 0x0000 PTR M-Kay._dosvc._tcp.local SRV 0 0 7680 M-Kay.local TXT"
"85","55.769653","192.168.31.102","224.0.0.251","MDNS","83","Standard query 0x0000 ANY M-Kay._dosvc._tcp.local, ""QM"" question"
"86","55.769993","fe80::aab0:4b19:723e:4578","ff02::fb","MDNS","103","Standard query 0x0000 ANY M-Kay._dosvc._tcp.local, ""QM"" question"
"87","55.774354","fe80::aab0:4b19:723e:4578","ff02::fb","MDNS","290","Standard query response 0x0000 PTR M-Kay._dosvc._tcp.local SRV 0 0 7680 M-Kay.local TXT"
"88","55.774354","fe80::aab0:4b19:723e:4578","ff02::fb","MDNS","103","Standard query 0x0000 ANY M-Kay._dosvc._tcp.local, ""QM"" question"
"89","56.027440","192.168.31.102","224.0.0.251","MDNS","83","Standard query 0x0000 ANY M-Kay._dosvc._tcp.local, ""QM"" question"
"90","56.028015","fe80::aab0:4b19:723e:4578","ff02::fb","MDNS","103","Standard query 0x0000 ANY M-Kay._dosvc._tcp.local, ""QM"" question"
"91","56.035297","fe80::16ac:60ff:fee8:449b","ff02::16","ICMPv6","170","Multicast Listener Report Message v2"
"92","56.284799","192.168.31.102","224.0.0.251","MDNS","83","Standard query 0x0000 ANY M-Kay._dosvc._tcp.local, ""QM"" question"
"93","56.285392","fe80::aab0:4b19:723e:4578","ff02::fb","MDNS","103","Standard query 0x0000 ANY M-Kay._dosvc._tcp.local, ""QM"" question"
"94","56.539385","192.168.31.102","224.0.0.251","MDNS","353","Standard query response 0x0000 PTR, cache flush M-Kay._dosvc._tcp.local SRV, cache flush 0 0 7680 M-Kay.local TXT, cache flush A, cache flush 192.168.31.102 AAAA, cache flush 2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63 AAAA, cache flush fe80::aab0:4b19:723e:4578"
"95","56.539827","fe80::aab0:4b19:723e:4578","ff02::fb","MDNS","373","Standard query response 0x0000 PTR, cache flush M-Kay._dosvc._tcp.local SRV, cache flush 0 0 7680 M-Kay.local TXT, cache flush A, cache flush 192.168.31.102 AAAA, cache flush 2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63 AAAA, cache flush fe80::aab0:4b19:723e:4578"
"96","56.540217","192.168.31.102","224.0.0.251","MDNS","299","Standard query response 0x0000 SRV, cache flush 0 0 7680 M-Kay.local TXT, cache flush A, cache flush 192.168.31.102 AAAA, cache flush 2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63 AAAA, cache flush fe80::aab0:4b19:723e:4578"
"97","56.540735","fe80::aab0:4b19:723e:4578","ff02::fb","MDNS","319","Standard query response 0x0000 SRV, cache flush 0 0 7680 M-Kay.local TXT, cache flush A, cache flush 192.168.31.102 AAAA, cache flush 2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63 AAAA, cache flush fe80::aab0:4b19:723e:4578"
"98","56.560164","fe80::aab0:4b19:723e:4578","ff02::fb","MDNS","373","Standard query response 0x0000 PTR, cache flush M-Kay._dosvc._tcp.local SRV, cache flush 0 0 7680 M-Kay.local TXT, cache flush A, cache flush 192.168.31.102 AAAA, cache flush 2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63 AAAA, cache flush fe80::aab0:4b19:723e:4578"
"99","56.560164","fe80::aab0:4b19:723e:4578","ff02::fb","MDNS","319","Standard query response 0x0000 SRV, cache flush 0 0 7680 M-Kay.local TXT, cache flush A, cache flush 192.168.31.102 AAAA, cache flush 2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63 AAAA, cache flush fe80::aab0:4b19:723e:4578"
"100","60.417501","fe80::16ac:60ff:fee8:449b","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","ICMPv6","86","Neighbor Solicitation for 2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63 from 14:ac:60:e8:44:9b"
"101","60.417580","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","fe80::16ac:60ff:fee8:449b","ICMPv6","86","Neighbor Advertisement 2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63 (sol, ovr) is at 10:68:38:b2:79:a7"
"102","61.643253","192.168.31.204","224.0.0.251","MDNS","135","Standard query 0x004a PTR _googlecast._tcp.local, ""QM"" question PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _233637DE._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question"
"103","61.646167","fe80::a089:a3ff:fe98:95bc","ff02::fb","MDNS","155","Standard query 0x004a PTR _googlecast._tcp.local, ""QM"" question PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _233637DE._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question"
"104","64.069755","fe80::16ac:60ff:fee8:449b","ff02::1","ICMPv6","150","Router Advertisement from 14:ac:60:e8:44:9b"
"105","75.351288","2606:4700:90c1:d8b7:9aef:47b:ccf5:ac50","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","TLSv1.2","98","Application Data"
"106","75.351516","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","2606:4700:90c1:d8b7:9aef:47b:ccf5:ac50","TLSv1.2","102","Application Data"
"107","75.369323","2606:4700:90c1:d8b7:9aef:47b:ccf5:ac50","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","TCP","74","443  >  51276 [ACK] Seq=97 Ack=113 Win=17 Len=0"
"108","81.675259","fe80::a089:a3ff:fe98:95bc","ff02::fb","MDNS","155","Standard query 0x004b PTR _googlecast._tcp.local, ""QM"" question PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _233637DE._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question"
"109","81.682967","192.168.31.204","224.0.0.251","MDNS","135","Standard query 0x004b PTR _googlecast._tcp.local, ""QM"" question PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _233637DE._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question"
"110","84.026596","fe80::16ac:60ff:fee8:449b","ff02::1","ICMPv6","150","Router Advertisement from 14:ac:60:e8:44:9b"
"111","85.525177","fe80::16ac:60ff:fee8:449b","ff02::16","ICMPv6","170","Multicast Listener Report Message v2"
"112","85.595035","fe80::16ac:60ff:fee8:449b","ff02::16","ICMPv6","170","Multicast Listener Report Message v2"
"113","88.684857","192.168.31.204","239.255.255.250","SSDP","167","M-SEARCH * HTTP/1.1 "
"114","90.270616","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","2404:6800:4003:c03::bc","TCP","75","[TCP Keep-Alive] 52130  >  5228 [ACK] Seq=1 Ack=1 Win=253 Len=1"
"115","90.379341","2404:6800:4003:c03::bc","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","TCP","86","[TCP Keep-Alive ACK] 5228  >  52130 [ACK] Seq=1 Ack=2 Win=1045 Len=0 SLE=1 SRE=2"
"116","91.878873","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","2606:4700:90c1:d8b7:9aef:47b:ccf5:ac50","TLSv1.2","163","Application Data"
"117","91.903451","2606:4700:90c1:d8b7:9aef:47b:ccf5:ac50","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","TCP","74","443  >  51276 [ACK] Seq=97 Ack=202 Win=17 Len=0"
"118","92.076337","2606:4700:90c1:d8b7:9aef:47b:ccf5:ac50","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","TLSv1.2","152","Application Data"
"119","92.128346","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","2606:4700:90c1:d8b7:9aef:47b:ccf5:ac50","TCP","74","51276  >  443 [ACK] Seq=202 Ack=175 Win=252 Len=0"
"120","94.619406","192.168.31.102","192.168.31.1","DNS","71","Standard query 0xef3f AAAA chatgpt.com"
"121","94.619530","192.168.31.102","192.168.31.1","DNS","71","Standard query 0xf703 A chatgpt.com"
"122","94.619622","192.168.31.102","192.168.31.1","DNS","71","Standard query 0x133c HTTPS chatgpt.com"
"123","94.650935","192.168.31.1","192.168.31.102","DNS","99","Standard query response 0xef3f AAAA chatgpt.com AAAA 2606:4700:9642:7cbc:c264:482:5ff2:75c4"
"124","94.650935","192.168.31.1","192.168.31.102","DNS","103","Standard query response 0xf703 A chatgpt.com A 104.18.32.47 A 172.64.155.209"
"125","94.659576","192.168.31.1","192.168.31.102","DNS","132","Standard query response 0x133c HTTPS chatgpt.com SOA hassan.ns.cloudflare.com"
"126","94.660222","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","2606:4700:9642:7cbc:c264:482:5ff2:75c4","TCP","86","55863  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"127","94.691525","2606:4700:9642:7cbc:c264:482:5ff2:75c4","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","TCP","86","443  >  55863 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1282 SACK_PERM WS=8192"
"128","94.691619","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","2606:4700:9642:7cbc:c264:482:5ff2:75c4","TCP","74","55863  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"129","94.691992","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","2606:4700:9642:7cbc:c264:482:5ff2:75c4","TCP","1356","55863  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1282 [TCP PDU reassembled in 130]"
"130","94.691992","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","2606:4700:9642:7cbc:c264:482:5ff2:75c4","TLSv1.2","784","Client Hello (SNI=chatgpt.com)"
"131","94.717567","2606:4700:9642:7cbc:c264:482:5ff2:75c4","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","TCP","74","443  >  55863 [ACK] Seq=1 Ack=1993 Win=139264 Len=0"
"132","94.727311","2606:4700:9642:7cbc:c264:482:5ff2:75c4","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","TLSv1.2","1356","[TCP Previous segment not captured] "
"133","94.727311","2606:4700:9642:7cbc:c264:482:5ff2:75c4","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","TCP","1356","[TCP Out-Of-Order] 443  >  55863 [ACK] Seq=1 Ack=1993 Win=139264 Len=1282"
"134","94.727311","2606:4700:9642:7cbc:c264:482:5ff2:75c4","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","TLSv1.2","688",""
"135","94.727349","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","2606:4700:9642:7cbc:c264:482:5ff2:75c4","TCP","86","[TCP Dup ACK 128#1] 55863  >  443 [ACK] Seq=1993 Ack=1 Win=65280 Len=0 SLE=1283 SRE=2565"
"136","94.727405","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","2606:4700:9642:7cbc:c264:482:5ff2:75c4","TCP","74","55863  >  443 [ACK] Seq=1993 Ack=2565 Win=65280 Len=0"
"137","94.728008","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","2606:4700:9642:7cbc:c264:482:5ff2:75c4","TLSv1.2","138","Change Cipher Spec, Application Data"
"138","94.728122","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","2606:4700:9642:7cbc:c264:482:5ff2:75c4","TLSv1.2","166","Application Data"
"139","94.728350","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","2606:4700:9642:7cbc:c264:482:5ff2:75c4","TCP","1356","55863  >  443 [ACK] Seq=2149 Ack=3179 Win=64768 Len=1282 [TCP PDU reassembled in 142]"
"140","94.728350","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","2606:4700:9642:7cbc:c264:482:5ff2:75c4","TCP","1356","55863  >  443 [ACK] Seq=3431 Ack=3179 Win=64768 Len=1282 [TCP PDU reassembled in 142]"
"141","94.728350","2409:40d0:2d7:f7ae:6fb1:cb02:65d6:4c63","2606:4700:9642:7cbc:c264:482:5ff2:75c4","TCP","1356","55863  >  443 [ACK] Seq=4713 Ack=3179 Win=64768 Len=1282 [TCP PDU reassembled in 142]"
